"03-02-2022 16:35:14","SQLSTATE[HY000]: General error: 1366 Incorrect integer value: '' for column 'd_gemeente' at row 1",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/L_toevoegen.php,91
"03-02-2022 16:36:39","SQLSTATE[HY000]: General error: 1366 Incorrect integer value: '' for column 'd_gemeente' at row 1",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/L_toevoegen.php,91
"03-02-2022 16:42:13","SQLSTATE[HY000]: General error: 1366 Incorrect integer value: '' for column 'd_gemeente' at row 1",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/L_toevoegen.php,91
"04-02-2022 15:41:49","SQLSTATE[HY000]: General error: 1366 Incorrect integer value: '' for column 'd_gemeente' at row 1",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/L_toevoegen.php,90
"07-02-2022 11:46:19","illegal access",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/l_data_aanpassen.php,18
"07-02-2022 12:04:52","illegal access",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/l_data_aanpassen.php,18
"07-02-2022 12:07:10","illegal access",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/l_data_aanpassen.php,18
"07-02-2022 13:58:24","SQLSTATE[42S22]: Column not found: 1054 Unknown column 'd_lesgever' in 'where clause'",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/l_data_aanpassen.php,145
"07-02-2022 14:02:59","database inconsistency",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/l_data_aanpassen.php,150
"07-02-2022 14:05:25","database inconsistency",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/l_data_aanpassen.php,150
"07-02-2022 14:06:59","SQLSTATE[42S22]: Column not found: 1054 Unknown column 'd_cursist' in 'where clause'",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/l_data_aanpassen.php,202
"07-02-2022 14:50:22","illegal access",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/l_data_aanpassen.php,136
"08-02-2022 08:50:45","illegal access",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/l_data_aanpassen.php,16
"15-02-2022 08:49:24","Unable to load template 'file:tonen.tpl'",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/smarty/sysplugins/smarty_internal_template.php,185
"15-02-2022 09:13:21","SQLSTATE[42S02]: Base table or view not found: 1146 Table 'db_schooloef.v_chat' doesn't exist",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,45
"15-02-2022 09:14:39","SQLSTATE[42S02]: Base table or view not found: 1146 Table 'db_chat.v_chat' doesn't exist",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,45
"15-02-2022 09:15:56","SQLSTATE[HY000]: General error: 1366 Incorrect integer value: '' for column 'd_index' at row 1",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,70
"15-02-2022 09:21:35","SQLSTATE[HY000]: General error: 1366 Incorrect integer value: '' for column 'd_index' at row 1",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,70
"15-02-2022 09:55:32","SQLSTATE[HY000]: General error: 1366 Incorrect integer value: '' for column 'd_index' at row 1",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,72
"15-02-2022 09:55:49","SQLSTATE[HY000]: General error: 1366 Incorrect integer value: '' for column 'd_index' at row 1",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,72
"15-02-2022 09:56:02","SQLSTATE[HY000]: General error: 1366 Incorrect integer value: '' for column 'd_index' at row 1",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,72
"15-02-2022 10:02:22","SQLSTATE[HY000]: General error: 1366 Incorrect integer value: '' for column 'd_index' at row 1",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,80
"15-02-2022 10:03:32","SQLSTATE[HY000]: General error: 1366 Incorrect integer value: '' for column 'd_index' at row 1",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,80
"15-02-2022 10:11:33","SQLSTATE[HY000]: General error: 1366 Incorrect integer value: '' for column 'd_index' at row 1",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,54
"15-02-2022 10:12:35","SQLSTATE[HY000]: General error: 1366 Incorrect integer value: '' for column 'd_index' at row 1",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,54
"15-02-2022 10:12:41","SQLSTATE[HY000]: General error: 1366 Incorrect integer value: '' for column 'd_index' at row 1",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,54
"15-02-2022 10:23:23","SQLSTATE[HY000]: General error: 1366 Incorrect integer value: '' for column 'd_index' at row 1",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,54
"15-02-2022 10:25:28","SQLSTATE[HY000]: General error: 1366 Incorrect integer value: '' for column 'd_index' at row 1",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,54
"15-02-2022 10:54:23","SQLSTATE[HY000]: General error: 1366 Incorrect integer value: '' for column 'd_index' at row 1",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,60
"15-02-2022 10:54:27","SQLSTATE[HY000]: General error: 1366 Incorrect integer value: '' for column 'd_index' at row 1",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,60
"15-02-2022 10:55:09","SQLSTATE[HY000]: General error: 1366 Incorrect integer value: '' for column 'd_index' at row 1",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,60
"15-02-2022 10:55:10","SQLSTATE[HY000]: General error: 1366 Incorrect integer value: '' for column 'd_index' at row 1",/Users/willemravoet/Bestanden/MAMP/cursus_PHP/willemravoet/scripts/weboChat.php,60
